회사명,거래소코드,회계년도,매출액증가율(IFRS),순이익증가율(IFRS),매출액정상영업이익률(IFRS),자기자본순이익률(IFRS),총자본순이익률(IFRS),부채비율(IFRS),차입금의존도(IFRS),자본금(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS),당기순이익(손실)(IFRS),상장일
엔브이에이치코리아(주),67570,2018,-9.26,-73.36,-0.23,1.66,0.87,106.21,25.5,14361111,-406909,2846837,2013-12-03
엔브이에이치코리아(주),67570,2021,13.52,0,2.14,3.4,1.32,153.32,34.79,17230290,4302795,5419725,2013-12-03
엔브이에이치코리아(주),67570,2020,0.12,0,-1.1,-1.43,-0.55,162.63,32.08,15754388,-1948783,-2103749,2013-12-03
엔시트론(주),101400,2021,110.61,0,14.57,-0.45,-0.22,80.46,38.08,16147955,1368154,-83839,2009-03-31
엔시트론(주),101400,2020,1.22,0,-26.59,-11.37,-4.21,133.76,52.06,13848290,-1185819,-1744772,2009-03-31
엔시트론(주),101400,2019,-60.24,0,-53.1,-17.84,-7.29,216.2,58.07,11772864,-2339213,-3102172,2009-03-31
엔시트론(주),101400,2018,25.09,0,-29.77,-17.68,-8.26,99.22,41.4,10163838,-3298968,-3069587,2009-03-31
엔에이치기업인수목적18호(주),365590,2021,,,,,,,,460000,,-1656,2020-12-21
엔에이치기업인수목적19호(주),380440,2021,,,,,,,,5129000,,-8588,2021-05-21
엔에이치기업인수목적20호(주),391060,2021,,,,,,,,550000,,-12822,2021-10-05
엔에이치엔(주),181710,2021,7.23,3.24,12.79,3.53,3.29,7.31,0.37,9782513,20313214,56217462,2013-08-29
엔에이치엔(주),181710,2019,1.94,-34.07,12.59,1.25,1.2,4.31,0.24,9782513,15892570,19609100,2013-08-29
엔에이치엔(주),181710,2018,-7.65,-35.81,19.9,1.89,1.81,4.57,0.53,9782513,24637923,29740168,2013-08-29
엔에이치엔(주),181710,2020,17.34,177.69,16.08,3.51,3.32,7.55,2.21,9782513,23815759,54452070,2013-08-29
엔에이치엔한국사이버결제(주),60250,2019,9.31,43.44,6.94,9.94,4.64,130.41,5.13,11485697,15185373,12067068,2002-01-08
엔에이치엔한국사이버결제(주),60250,2018,23.78,14.64,5.1,7.68,4.04,96.38,6.63,10798747,10196923,8412884,2002-01-08
엔에이치엔한국사이버결제(주),60250,2021,20.25,13.55,5.97,10.71,4.57,135.46,3.74,12251385,20781615,16576850,2002-01-08
엔에이치엔한국사이버결제(주),60250,2020,32.31,20.98,6.32,10.95,4.73,132.83,4.65,11485697,18294774,14598622,2002-01-08
엔에이치투자증권(주),5940,2021,-33.31,115.52,12.06,8.63,0.84,878.93,,1531275000,0,488405000,1975-09-30
엔에이치투자증권(주),5940,2020,15.57,-6.2,3.87,4.31,0.42,973.69,,1531275000,0,226615000,1975-09-30
엔에이치투자증권(주),5940,2019,55.74,11.14,4.69,4.83,0.5,889.78,,1531275000,0,241598000,1975-09-30
엔에이치투자증권(주),5940,2018,-5.83,5.97,6.54,4.55,0.49,841.85,,1531275000,0,217385000,1975-09-30
엔피씨(주),4250,2018,1.92,-43.31,5.16,3.1,2.16,41.09,18.88,21000000,8482688,7447162,1969-09-08
엔피씨(주),4250,2019,6.2,28.99,6.71,3.73,2.68,37.36,15.37,21000000,11711970,9606443,1969-09-08
엔피씨(주),4250,2020,-9.27,-10.02,5.77,3.2,2.39,29.69,13.12,21000000,9137785,8644119,1969-09-08
엔피씨(주),4250,2021,20.31,14.65,5.95,3.52,2.55,45.99,21.25,21000000,11335430,9910057,1969-09-08
엘브이엠씨홀딩스(주),900140,2021,,,,,,,,,,,2010-11-30
엘브이엠씨홀딩스(주),900140,2019,,,,,,,,,,,2010-11-30
엘브이엠씨홀딩스(주),900140,2018,,,,,,,,,,,2010-11-30
엘브이엠씨홀딩스(주),900140,2020,,,,,,,,,,,2010-11-30
엘비세미콘(주),61970,2020,1.27,-57.14,8.77,4.02,1.49,163.18,53.44,21892296,9378116,5296975,2011-01-31
엘비세미콘(주),61970,2019,53.39,856.91,17.88,11,3.81,177.3,44.86,21892296,18876275,12359062,2011-01-31
엘비세미콘(주),61970,2018,10.87,-62.59,8.44,1.3,0.49,201.76,51.78,21892296,5807939,1291560,2011-01-31
엘비세미콘(주),61970,2021,17.21,413.61,12.27,17.05,6.51,160.49,51.4,21892296,15382383,27205764,2011-01-31
엘아이지넥스원(주),79550,2019,-12.66,8.73,2.24,1.01,0.27,298.54,28.93,110000000,14480872,6194652,2015-10-02
엘아이지넥스원(주),79550,2018,-11.17,-88.4,2.94,0.91,0.29,255.84,29.64,110000000,21747025,5697085,2015-10-02
엘아이지넥스원(주),79550,2021,12.87,27.04,5.28,6.3,1.52,297.47,23.87,110000000,41735096,42339035,2015-10-02
엘아이지넥스원(주),79550,2020,8.51,438.02,4.92,5.17,1.25,330.09,28.47,110000000,34445648,33328422,2015-10-02
엘에스전선아시아(주),229640,2020,1878.64,6717.61,96.92,11.1,10.67,4.11,3.75,15312440,31694338,31710318,2016-09-22
엘에스전선아시아(주),229640,2018,-0.03,-51.13,30.61,0.07,0.07,3.92,3.58,15312440,352818,199661,2016-09-22
엘에스전선아시아(주),229640,2019,43.39,132.96,38.57,0.17,0.17,3.95,3.59,15312440,637503,465124,2016-09-22
엘에스전선아시아(주),229640,2021,-94.65,-99.55,12.29,0.05,0.05,4.26,3.85,15312440,215139,141968,2016-09-22
엘지디스플레이(주),34220,2020,-9.18,0,-11.79,-7.04,-2.92,166.49,32.92,1789079000,-1104977000,-793661000,2004-07-23
엘지디스플레이(주),34220,2019,1.28,0,-5.98,-4.04,-1.89,121.88,26.59,1789079000,-617440000,-521706000,2004-07-23
엘지디스플레이(주),34220,2021,41.3,0,3.49,1.73,0.66,157.51,27.97,1789079000,461647000,175263000,2004-07-23
엘지디스플레이(주),34220,2018,-18.91,0,-6.5,-3.8,-2,104.96,20.76,1789079000,-662689000,-497603000,2004-07-23
엘지전자(주),66570,2021,3.03,0,2.69,-9.89,-3.21,228.17,26.89,904169000,363853000,-914910000,2002-04-22
엘지전자(주),66570,2018,0.47,4.9,5.46,6.96,2.39,186.56,27.69,904169000,861139000,677878000,2002-04-22
엘지전자(주),66570,2019,-2.37,-32.44,5.04,4.66,1.59,201.45,29.35,904169000,775762000,457998000,2002-04-22
엘지전자(주),66570,2020,-14.91,98.1,3.32,9.48,3.21,189.42,31.27,904169000,434929000,907291000,2002-04-22
엘컴텍(주),37950,2020,-8.58,0,-10.88,-7.98,-7.09,14.66,2.66,42223760,-1794972,-5713895,2000-08-24
엘컴텍(주),37950,2018,-32.98,0,-3.63,-0.13,-0.13,6.6,1.38,42223760,-598063,-102892,2000-08-24
엘컴텍(주),37950,2021,21.61,0,2.87,1.72,1.5,14.89,3.08,42223760,576264,1049605,2000-08-24
엘컴텍(주),37950,2019,9.49,0,9.47,2.44,2.24,10.88,3.49,42223760,1709946,1873433,2000-08-24
엘티씨(주),170920,2018,2.62,-51.06,1.55,0.8,0.55,44.07,26.4,3759972,428643,739263,2013-10-08
엘티씨(주),170920,2019,7.87,118.09,6.57,1.75,1.2,49.1,28.2,3759972,1964816,1612232,2013-10-08
엘티씨(주),170920,2021,-44.07,0,-19.69,-3.03,-2.06,44.09,26.48,4009682,-3318845,-2721334,2013-10-08
엘티씨(주),170920,2020,0.73,54.93,7.6,2.72,1.82,50.15,27.17,3759972,2290186,2497816,2013-10-08
엠벤처투자(주),19590,2019,122.17,2792.6,71.95,16.19,12.77,19.72,,30071090,,4674618,1989-03-14
엠벤처투자(주),19590,2018,-34.69,-82.71,6.03,0.59,0.38,35.57,,59240048,,161606,1989-03-14
엠벤처투자(주),19590,2021,88.61,0,-41.1,-4.39,-2.98,49.03,,33676048,,-1357978,1989-03-14
엠벤처투자(주),19590,2020,-75.66,0,-171.79,-9.15,-6.93,45.02,,30071090,,-2876028,1989-03-14
엠에프엠코리아(주),323230,2021,0,0,-3.17,-1.6,-0.65,147.68,20.36,1898166,-1353461,-509597,2019-06-19
엠에프엠코리아(주),323230,2019,,,,,,,,431000,,-17489,2019-06-19
엠에프엠코리아(주),323230,2020,0,0,0,-0.15,-0.14,12.31,,431000,,-13035,2019-06-19
엠케이전자(주),33160,2018,-0.93,-46.27,0.69,0.98,0.41,130.38,46.66,10903845,1147199,1128012,1997-11-10
엠케이전자(주),33160,2019,-4.67,-6.87,0.81,0.96,0.38,183.53,49.74,10903844,1277664,1050492,1997-11-10
엠케이전자(주),33160,2020,42.72,272,2.5,3.86,1.32,200.93,57.07,10903845,5623150,3907799,1997-11-10
엠케이전자(주),33160,2021,20.17,76.31,2.79,6.48,2.2,189.87,52.32,10903845,7550692,6889664,1997-11-10
영보화학(주),14440,2021,7.67,-93.07,6.27,0.05,0.04,9.4,0.09,10000000,2688651,69579,1997-08-27
영보화학(주),14440,2020,-38.63,-81.42,1.85,0.7,0.61,10.56,0.08,10000000,735426,1004524,1997-08-27
영보화학(주),14440,2019,4.94,179.08,10.27,3.87,3.28,18.26,0.08,10000000,6661198,5405882,1997-08-27
영보화학(주),14440,2018,8.42,-90.8,2.03,1.44,1.19,17.39,0,10000000,1255206,1937054,1997-08-27
영신금속공업(주),7530,2018,-8.26,0,2.36,-2.04,-0.56,260.84,52.59,6416484,1338862,-709197,1994-08-05
영신금속공업(주),7530,2020,-19.33,0,-1.26,-3.21,-1,216.83,51.83,6416484,-601098,-1182609,1994-08-05
영신금속공업(주),7530,2021,26.24,0,1.16,1.79,0.55,236.78,46.19,9587226,699692,668977,1994-08-05
영신금속공업(주),7530,2019,4.2,0,7.69,9.9,2.88,227.89,47.64,6416484,4544483,3380597,1994-08-05
영진약품(주),3520,2020,-3.77,-49.9,3.56,2.21,1.26,70.87,7.6,91446366,3835929,2603892,1973-06-25
영진약품(주),3520,2021,-14,0,-7.42,-5.35,-3.09,75.49,6.09,91446366,-6881774,-6064348,1973-06-25
영진약품(주),3520,2018,-7.93,0,-1.54,-1.53,-0.89,66.21,7.24,91446366,-1341384,-1808352,1973-06-25
영진약품(주),3520,2019,28.69,0,6.02,4.43,2.56,80.31,9.02,91446366,6747611,5196906,1973-06-25
영풍정밀(주),36560,2021,-27.66,-20.59,11.97,2.89,2.48,16.09,0.14,7875000,3885301,8030075,1999-12-28
영풍정밀(주),36560,2019,50.95,60.01,15.66,3.08,2.61,18.97,0.15,7875000,5825026,8795905,1999-12-28
영풍정밀(주),36560,2020,20.69,14.97,11.92,3.64,3.08,17.27,0.15,7875000,5348440,10112404,1999-12-28
영풍정밀(주),36560,2018,-22.19,-25.75,7.57,1.9,1.58,17.67,0,7875000,1864971,5496949,1999-12-28
영풍제지(주),6740,2020,-10.33,26.67,14.85,4.74,3.64,42.41,23.13,11100000,6803953,5645843,1996-07-03
영풍제지(주),6740,2021,30.81,-10.69,10.43,3.97,2.62,59.91,28.31,11100000,6246520,5042234,1996-07-03
영풍제지(주),6740,2019,-8.26,-42.59,10.56,4.06,3.31,17.52,6.56,11100000,5396300,4457029,1996-07-03
영풍제지(주),6740,2018,11.91,5371.28,18.04,7.82,6.11,28.56,11.83,11100000,10046347,7763524,1996-07-03
영화금속(주),12280,2019,13.58,-10.42,1.71,2.54,0.89,197.13,47.23,23597333,2119181,1805084,1990-01-25
영화금속(주),12280,2020,-31.41,0,-2.34,-4.27,-1.47,182.42,48.28,23597333,-1987830,-2950608,1990-01-25
영화금속(주),12280,2018,25.18,-18.14,1.27,2.89,1.13,173.04,47.42,23597333,1385290,2015105,1990-01-25
영화금속(주),12280,2021,35.57,0,-3.89,-3.99,-1.42,178.03,46.15,27569083,-4484083,-2823973,1990-01-25
영화테크(주),265560,2019,-9.28,-89,-0.55,0.37,0.31,19.35,6.5,2672545,-106274,175175,2017-10-26
영화테크(주),265560,2021,24.36,0,1.3,0.45,0.37,22.78,9.97,5345090,227031,219006,2017-10-26
영화테크(주),265560,2018,0,0,5.2,3.35,2.76,21.45,6.42,2672545,1102196,1592576,2017-10-26
영화테크(주),265560,2020,-27.02,0,-8.08,-1.19,-0.99,21.38,10.09,2672545,-1134015,-553167,2017-10-26
예스이십사(주),53280,2021,7.92,0,2.42,12.61,5.9,81.36,11.22,12500000,7842991,19575941,2008-05-07
예스이십사(주),53280,2019,12.24,0,3.44,8.31,2.99,199.03,12.55,8600000,9138424,5973602,2008-05-07
예스이십사(주),53280,2018,9.87,0,-0.63,-4.65,-1.92,157.96,9.58,8600000,-1492365,-3569268,2008-05-07
예스이십사(주),53280,2020,13.03,0,2.03,-1.35,-0.42,245.99,17.51,8600000,6081201,-887493,2008-05-07
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2021,,,,,,,,,,,2016-11-04
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2020,,,,,,,,,,,2016-11-04
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2019,,,,,,,,,,,2016-11-04
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2018,,,,,,,,,,,2016-11-04
오로라월드(주),39830,2021,-6.29,-61.67,8.12,2.09,0.88,189.12,55.62,5381445,4523177,2151627,2001-01-03
오로라월드(주),39830,2020,2.77,76.77,10.71,5.66,2.99,86.04,32.82,5381445,6371296,5613786,2001-01-03
오로라월드(주),39830,2018,-3.98,-48.25,6.72,1.56,0.86,84.75,34.06,5381445,3209881,1387351,2001-01-03
오로라월드(주),39830,2019,21.2,128.91,9.41,3.36,1.78,93.09,34.52,5381445,5445223,3175760,2001-01-03
오상자이엘(주),53980,2021,38.31,0,7.11,20.14,10.08,77.15,8.08,8873941,3003096,6007416,2002-04-09
오상자이엘(주),53980,2019,4.51,0,-3.35,-1.76,-0.96,85.59,16.48,8873941,-982072,-688712,2002-04-09
오상자이엘(주),53980,2018,-4.01,-94.44,2.11,0.31,0.17,82.79,14.54,8873941,590039,125908,2002-04-09
오상자이엘(주),53980,2020,4.39,0,-1.15,-1.66,-0.81,132.41,20.49,8873941,-352828,-519547,2002-04-09
오성첨단소재(주),52420,2019,56.59,0,3.95,2.54,2.16,10.04,4.74,27997143,1175358,3564053,2001-08-07
오성첨단소재(주),52420,2020,33.31,132.08,10.05,4.96,4.35,17.2,11.61,31044397,3987303,8271374,2001-08-07
오성첨단소재(주),52420,2021,10.16,-87.98,5.75,0.52,0.43,22.56,15.65,34005056,2511726,994471,2001-08-07
오성첨단소재(주),52420,2018,-11.9,0,1.34,-0.12,-0.09,26.38,17.62,24920234,254005,-128409,2001-08-07
오션브릿지(주),241790,2020,34.67,59.59,24.13,10.85,9.08,20.15,0.07,5001317,8298147,6630245,2016-12-01
오션브릿지(주),241790,2021,-26.56,-39.89,19.41,5.59,4.9,8.74,0.42,5001317,4903706,3985611,2016-12-01
오션브릿지(주),241790,2018,22.12,6.82,18.3,10.71,7.75,39.06,12.27,4562490,5471706,4300395,2016-12-01
오션브릿지(주),241790,2019,-14.57,-3.39,20.39,8.35,6.53,18.67,7.45,4761956,5208916,4154659,2016-12-01
올리패스(주),244460,2019,777.72,0,-6139,0,-19.95,0,121.47,6577369,-7759203,-7447836,2019-09-20
올리패스(주),244460,2020,69.17,0,-4609.75,0,-29.53,191.34,56.41,7984501,-9856400,-10773617,2019-09-20
올리패스(주),244460,2018,0,0,-38978,-637.66,-15.53,4005.49,93.73,5794885,-5612832,-6952423,2019-09-20
올리패스(주),244460,2021,-88.78,0,-46912.54,-40.05,-22.53,37.89,20.7,14620091,-11259009,-11402882,2019-09-20
올릭스(주),226950,2020,-35.1,0,-2321.72,-16.39,-15.26,7.43,0.86,3281461,-7379103,-7121795,2018-07-18
올릭스(주),226950,2021,526.57,0,-557.28,-36.38,-24.1,94.17,22.04,6851580,-11097761,-13296607,2018-07-18
올릭스(주),226950,2018,,,,,,,,2602772,-4176451,-4080139,2018-07-18
올릭스(주),226950,2019,0,0,-1131.22,-10.01,-9.32,7.4,0.09,3252961,-5539381,-5054790,2018-07-18
옴니시스템(주),57540,2018,29.53,603.33,3.7,2.69,1.73,55.92,20.34,20339508,1577651,1675212,2007-09-19
옴니시스템(주),57540,2019,2.03,-99.23,2.51,0.02,0.01,64.09,24.77,20339508,1092537,12938,2007-09-19
옴니시스템(주),57540,2021,-14.02,0,-5.55,-1.94,-1.57,18.01,6.96,23224678,-1568212,-1747243,2007-09-19
옴니시스템(주),57540,2020,-24.38,749.9,0.36,0.14,0.1,28.5,12.31,21205059,118917,109963,2007-09-19
옵티시스(주),109080,2019,-15.48,-33.3,2.9,2.93,2.61,10.65,3.83,2818000,247933,1030371,2011-07-12
옵티시스(주),109080,2018,17.41,116.95,13.54,4.67,4.06,13.98,3.85,2818000,1370122,1544843,2011-07-12
옵티시스(주),109080,2021,1.87,24.8,13.7,4.95,4.51,9.68,4.06,2818000,1729531,1983392,2011-07-12
옵티시스(주),109080,2020,44.9,54.24,9.57,4.22,3.82,9.96,4.02,2818000,1185690,1589260,2011-07-12
와이더블유(주),51390,2020,-16.59,45.24,21.8,2.2,1.39,61.31,9.56,5677684,1889225,1568183,2001-11-15
와이더블유(주),51390,2021,1.8,-13.66,19.63,1.88,1.18,57.21,17.42,5677684,1731993,1354017,2001-11-15
와이더블유(주),51390,2018,8.74,-37.81,10.02,1.43,1,49.3,19.48,5677684,1707360,1014498,2001-11-15
와이더블유(주),51390,2019,-39.05,6.43,16.2,1.53,1,56.14,18.42,5677684,1683101,1079716,2001-11-15
와이아이케이(주),232140,2018,69.22,156.9,15.88,26.67,14.82,86.1,17.12,6178846,23435808,23543799,2015-12-24
와이아이케이(주),232140,2019,-93.01,0,-51.2,-4.88,-2.88,53.37,25.72,6178846,-5281326,-5125468,2015-12-24
와이아이케이(주),232140,2020,501.69,0,9.79,4.81,3.09,58.16,20.93,6351642,6074024,5238993,2015-12-24
와이아이케이(주),232140,2021,129.46,248.04,13.21,10.87,7.93,26.51,3.2,8204535,18809328,18233868,2015-12-24
와이엠씨(주),155650,2018,43.23,-13.77,10.88,13.12,6.87,120.2,0.35,4932547,11849149,9420478,2012-11-15
와이엠씨(주),155650,2019,-21.65,0,-4.8,-2.75,-1.41,69.3,0.15,9987179,-4094452,-2228215,2012-11-15
와이엠씨(주),155650,2020,-31.1,0,6.87,4.97,3.14,47.22,0.14,9987179,4041002,3991435,2012-11-15
와이엠씨(주),155650,2021,30.47,-9.9,5.63,4.33,3.24,20.51,0.21,9987179,4319010,3596418,2012-11-15
와이엠티(주),251370,2018,0,0,4.36,1.94,1.06,82.13,37.07,3702600,873586,973341,2017-04-27
와이엠티(주),251370,2020,10.48,-36.18,6.13,4.38,2.35,85.58,35.93,3702600,1794761,2673748,2017-04-27
와이엠티(주),251370,2021,27.79,-83.24,3.12,0.65,0.33,113.3,43.17,7477489,1167245,448022,2017-04-27
와이엠티(주),251370,2019,32.15,330.45,13.94,7.98,4.32,86.95,35.92,3702600,3692928,4189732,2017-04-27
와토스코리아(주),79000,2021,22.03,84.71,5.62,1.7,1.62,5.52,0.9,3600000,599815,1252602,2005-11-15
와토스코리아(주),79000,2020,-3.32,-49.32,-1.33,0.92,0.88,4.38,0.8,3600000,-116402,678133,2005-11-15
와토스코리아(주),79000,2019,-5.93,14.84,4.94,1.84,1.75,5.39,0.82,3600000,446508,1338130,2005-11-15
와토스코리아(주),79000,2018,-0.26,-20.29,5.42,1.64,1.57,5.66,0,3600000,520805,1165201,2005-11-15
우리기술투자(주),41190,2018,81.02,0,13.85,1.02,1,1.93,,42000000,0,577021,2000-06-09
우리기술투자(주),41190,2021,6528.82,0,94.03,66.13,56.11,22.19,,42000000,0,90145804,2000-06-09
우리기술투자(주),41190,2020,-54.46,0,-3.75,-0.04,-0.03,6.25,,42000000,0,-25434,2000-06-09
우리기술투자(주),41190,2019,26.49,228.62,48.14,3.05,2.98,2.6,,42000000,0,1896177,2000-06-09
우리들휴브레인(주),118000,2021,172.24,325.92,-15.95,14.5,8.7,79.86,25.49,26780080,-1402694,9665449,2009-12-30
우리들휴브레인(주),118000,2019,-26.07,0,-18.14,-18.66,-7.64,244.56,53.12,12149010,-972370,-3159269,2009-12-30
우리들휴브레인(주),118000,2018,224.07,0,-19.17,-13.31,-9.85,31.87,0,10776797,-1389441,-2495742,2009-12-30
우리들휴브레인(주),118000,2020,-39.73,0,-28.03,6.94,3.5,42.77,22.29,20699026,-905328,2269305,2009-12-30
우리바이오(주),82850,2020,-24.52,-65.86,-9.29,0.64,0.53,23.35,12.49,22458939,-1682157,608031,2005-07-29
우리바이오(주),82850,2021,-0.06,0,3.17,-0.01,-0.01,27.67,12.2,22588939,574245,-9412,2005-07-29
우리바이오(주),82850,2019,217.33,0,7.08,1.91,1.55,19.31,8.1,22458939,1698368,1781123,2005-07-29
우리바이오(주),82850,2018,-69.86,0,-18.7,-6.6,-4.99,26.01,14,20759311,-1413268,-6595715,2005-07-29
우리산업(주),215360,2020,-11.27,-60.32,1.29,1.32,0.59,139.64,40.04,4566082,1673410,1479490,2015-05-06
우리산업(주),215360,2019,1.33,-25,3.56,3.49,1.57,110.81,25.83,4566082,5211184,3728843,2015-05-06
우리산업(주),215360,2018,6.41,62.74,4.31,5.72,2.31,133.84,28.17,4566082,6222614,4971744,2015-05-06
우리산업(주),215360,2021,5.95,321.67,2.32,5.32,2.39,106.81,25.92,4566082,3196445,6238564,2015-05-06
우리산업홀딩스(주),72470,2019,14.68,40.43,26.2,0.64,0.6,6.73,4.75,9443671,506020,628437,2003-10-28
우리산업홀딩스(주),72470,2018,75.04,0,15.8,0.45,0.43,6.48,4.73,9443671,266155,447516,2003-10-28
우리산업홀딩스(주),72470,2020,1.16,116.78,37.27,1.38,1.32,2.03,0.89,9443671,728237,1362315,2003-10-28
우리산업홀딩스(주),72470,2021,14.79,-34.48,41.96,0.9,0.89,1.98,0.89,9443671,941150,892608,2003-10-28
우리손에프앤지농업회사법인(주),73560,2019,-8.74,-33.01,12.14,3.06,2.22,39.99,21.77,34618822,4609580,3673062,2016-07-27
우리손에프앤지농업회사법인(주),73560,2021,5.13,3.2,20.91,5.31,3.62,49.45,27.48,34618822,8150440,6727040,2016-07-27
우리손에프앤지농업회사법인(주),73560,2018,0,0,17.02,4.55,3.36,35.5,19.35,34618822,7082725,5483255,2016-07-27
우리손에프앤지농업회사법인(주),73560,2020,-2.36,77.47,22.98,5.36,3.78,43.53,22.35,34618822,8521191,6518626,2016-07-27
우리이앤엘(주),153490,2018,-16.55,0,-0.93,1.35,0.74,89.78,10.48,24950000,-551026,1177477,2013-02-05
우리이앤엘(주),153490,2019,11.63,116.43,1.81,3.46,1.75,105.37,8.51,24950000,1195553,2548443,2013-02-05
우리이앤엘(주),153490,2020,-19.95,-49.56,0.22,1.74,0.97,52.8,9.88,24950000,114087,1285351,2013-02-05
우리이앤엘(주),153490,2021,36.92,134.86,3.36,4.11,2.42,87.08,8.55,25740000,2429588,3018763,2013-02-05
우리조명(주),37400,2021,10.19,-23.66,8.27,0.4,0.31,27.16,5.46,12961673,1119202,397085,1999-12-16
우리조명(주),37400,2019,-3.76,0,3.02,0.1,0.07,39.1,9.78,12461673,392330,88522,1999-12-16
우리조명(주),37400,2020,-5.61,487.62,6.22,0.6,0.44,36.91,8.41,12461673,763104,520172,1999-12-16
우리조명(주),37400,2018,-16.76,0,2.64,-0.04,-0.03,36.36,8.9,12461673,356432,-43607,1999-12-16
우리종합금융(주),10050,2018,3.97,45.01,15.67,6.6,0.76,774.55,,337101703,0,16178310,1974-09-11
우리종합금융(주),10050,2019,-14.58,47.31,29.15,7.4,0.88,714.55,,337101703,0,23832297,1974-09-11
우리종합금융(주),10050,2020,44.79,29.97,25.94,8.41,0.96,836.08,,337101703,0,30974156,1974-09-11
우리종합금융(주),10050,2021,8.46,40.09,39.06,9.02,1.02,753.54,,437101703,0,43393094,1974-09-11
우림피티에스(주),101170,2018,11.91,0,2.93,2.61,2.28,14.77,0,6750000,887872,2251116,2009-04-28
우림피티에스(주),101170,2021,4.89,0,-4.9,-1.02,-0.86,16.85,2.81,6750000,-1409072,-845769,2009-04-28
우림피티에스(주),101170,2020,-1.79,0,1.94,1.59,1.36,20.15,1.41,6750000,533046,1390603,2009-04-28
우림피티에스(주),101170,2019,-7.79,0,-6.89,-1.49,-1.3,14.48,0.32,6750000,-1923750,-1287401,2009-04-28
우수AMS(주),66590,2019,15.03,39.87,2.01,4.43,1.83,147.73,26.72,12347152,2144694,2618836,2003-02-12
