ticker,company_name,listingdate,fiscal_year,market_cap,sales_growth_rate,net_profit_growth_rate,operating_profit_rate,roe,roa,debt_ratio,20_06_close_price,20_06_rate_of_return,20_09_close_price,20_09_rate_of_return,20_12_close_price,20_12_rate_of_return,21_03_close_price,21_03_rate_of_return,21_06_close_price,PER,PER_cal,PBR,PCR,PSR,DYR
520,삼일제약(주),1985-05-29,2021,1.26599E+11,6.93,0,2.83,-0.64,-0.2,226.25,9160.484986,0.030513124,11540.1791,-0.181988432,10283.81752,-8.205294569,10009.24958,-5.687235317,9440,41.18,-153.125,0.98,7.57,0.52,0.79
94170,(주)동운아나텍,2015-06-30,2021,1.26558E+11,19.86,0,-11.39,-14.88,-6.61,122.61,4877.157412,0.476269759,6948.15624,0.036246128,11117.04998,-35.23461701,10160.24192,-29.13554562,7200,142.7,-25.53763441,3.8,0,1.6,0.28
9320,대우전자부품(주),1989-08-25,2021,1.26501E+11,46.21,0,3.33,3.96,1.63,160.86,2490,0.06626506,2715,-0.022099448,2775,-4.324324324,2590,2.50965251,2655,0,91.41414141,3.62,0,1.67,0
42600,(주)새로닉스,2002-10-01,2021,1.26099E+11,10.04,0,-4.28,-1.23,-0.74,74.46,3080,2.295454545,6430,0.578538103,13200,-23.10606061,10800,-6.018518519,10150,0,-195.9349593,2.41,0,2.01,0.2
217820,(주)엔에스,2015-12-07,2021,1.2607E+11,-19.96,-47.6,7.87,3.88,1.39,145.08,5813.656055,0.883496357,12895.5914,-0.1508726,9962.13868,9.916157079,10103.44877,8.378834296,10950,28.48,77.06185567,2.99,199.63,1.95,0
65500,(주)오리엔트정공,2002-09-19,2021,1.26006E+11,81.29,0,2.09,1.45,0.86,93.16,276,2.894927536,858,0.252913753,817,31.57894737,1160,-7.327586207,1075,0,235.862069,3.42,0,2.5,0
4590,(주)한국가구,1993-06-03,2021,1.26E+11,24.35,18.77,15.26,4.44,3.82,16.57,4290,0.958041958,4485,0.872909699,4475,87.70949721,6620,26.88821752,8400,36.18,36.71171171,1.63,20.05,9.48,1.61
12280,영화금속(주),1990-01-25,2021,1.25744E+11,35.57,0,-3.89,-3.99,-1.42,178.03,1438.578748,0.637032386,1310.894244,0.796483593,2300,2.391304348,1905,23.62204724,2355,0,-42.85714286,1.71,18.05,0.7,0.64
34590,인천도시가스(주),2006-11-07,2021,1.25555E+11,-7.52,9.01,1.63,2.54,1.39,78.47,23950,0.198329854,24950,0.150300601,25000,14.8,25800,11.24031008,28700,10.46,25.59055118,0.65,11.41,0.25,4.36
75180,새론오토모티브(주),2005-10-21,2021,1.25376E+11,14.41,615.59,3.37,3.08,2.81,10.07,3335,0.95802099,4015,0.626400996,6180,5.663430421,5920,10.30405405,6530,8.93,20.12987013,0.62,5.01,1.17,2.3
124500,(주)아이티센,2014-12-23,2021,1.25217E+11,-45.65,0,1.23,-0.5,-0.24,94.62,5250,0.198095238,5410,0.162661738,5240,20.03816794,5280,19.12878788,6290,69.51,-402,2.01,0,1.05,0
78000,텔코웨어(주),2004-07-20,2021,1.25165E+11,-13.37,0,-34.87,-2.88,-2.68,6.85,12350,0.044534413,11850,0.088607595,12100,6.611570248,11500,12.17391304,12900,65.74,-39.58333333,1.14,383.6,3.44,3.72
2290,(주)삼일기업공사,1992-11-30,2021,1.2462E+11,-21.57,-16.62,5.55,2.42,2.04,19.05,2575,2.902912621,3200,2.140625,4530,121.8543046,4980,101.8072289,10050,51.63,85.95041322,2.08,1420.85,1.93,1
253590,(주)네오셈,2018-04-04,2021,1.24187E+11,-57.08,0,-7.86,-0.1,-0.06,89.23,2387.506679,0.384289321,3371.479097,-0.019718081,3615,-8.57538036,3525,-6.241134752,3305,23.79,-3060,3.06,10.9,2.63,0.61
36090,(주)위지트,1999-12-10,2021,1.24068E+11,2.13,0,-2.17,11.91,9.07,27.31,583.6506025,1.355861528,666.4973388,1.063023991,1445.538865,-4.879762592,1950,-29.48717949,1375,34.59,14.10579345,1.68,36.92,4.21,0
